danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,label
0.552,0.618,-4.585,0.0309,0.175,0.0,0.117,0.402,84.26,last hurrah,bebe rexha,0
0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,bad guy,billie eilish,1
0.854,0.446,-8.957,0.198,0.313,0.215,0.156,0.57,92.545,all the good girls go to hell,billie eilish,0
0.537,0.754,-5.102,0.0399,0.0586,4.8e-06,0.118,0.212,139.986,god's country,blake shelton,0
0.738,0.861,-4.141,0.237,0.318,0.00182,0.325,0.58,131.98,kill this love,blackpink,0
0.694,0.664,-4.649,0.05,0.639,0.0,0.0929,0.676,95.941,earth,lil dicky,0
0.69,0.809,-4.198,0.0603,0.524,0.0,0.147,0.864,123.912,if i can't have you,shawn mendes,1
0.715,0.622,-3.046,0.111,0.11,0.0,0.123,0.407,158.088,truth hurts,lizzo,0
0.844,0.644,-6.273,0.0479,0.0828,0.0,0.113,0.591,122.061,paradise,bazzi,0
0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,someone you loved,lewis capaldi,0
0.611,0.622,-5.075,0.0734,0.0188,0.0,0.359,0.538,146.11,nightmare,halsey,0
0.837,0.791,-3.157,0.0773,0.252,1.14e-06,0.188,0.618,91.98,hp,maluma,0
0.906,0.525,-5.665,0.291,0.029,5.76e-06,0.137,0.24,134.027,press,cardi b,0
0.789,0.786,-4.788,0.297,0.596,0.0,0.0997,0.39,119.957,the search,nf,0
0.592,0.873,-5.65,0.0275,0.0723,0.00986,0.142,0.515,122.015,heaven,avicii,0
0.732,0.463,-6.972,0.0287,0.374,0.0,0.194,0.397,95.971,it's you,ali gatie,0
0.614,0.884,-4.019,0.0402,0.00122,0.0,0.077,0.721,100.523,southbound,carrie underwood,0
0.567,0.515,-10.265,0.247,0.354,0.0,0.078,0.321,120.1,f.n,lil tjay,0
0.359,0.543,-7.582,0.0915,0.492,1.57e-05,0.118,0.453,68.505,lover,taylor swift,0
0.682,0.919,-3.18,0.0874,0.256,0.0,0.443,0.535,95.983,good as hell,lizzo,0
0.641,0.559,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,doin' time,lana del rey,0
0.597,0.417,-7.952,0.0502,0.395,8.35e-06,0.128,0.263,143.839,god only knows,for king & country,0
0.612,0.57,-6.642,0.0347,0.278,0.0,0.0963,0.334,77.004,the bones,maren morris,0
0.667,0.583,-5.127,0.0747,0.231,4.48e-05,0.181,0.187,92.043,graveyard,halsey,0
0.782,0.559,-7.106,0.0767,0.125,0.0,0.385,0.685,129.992,hot girl bummer,blackbear,0
0.775,0.327,-7.241,0.0557,0.841,0.0,0.0821,0.595,91.05,memories,maroon 5,0
0.77,0.786,-3.909,0.368,0.189,0.0,0.129,0.837,126.764,bop,dababy,0
0.598,0.427,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,highest in the room,travis scott,1
0.516,0.342,-8.985,0.0425,0.55,0.0,0.21,0.0993,102.819,lose you to love me,selena gomez,0
0.793,0.793,-4.521,0.083,0.0123,0.0,0.0951,0.679,123.95,don't start now,dua lipa,0
0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,everything i wanted,billie eilish,0
0.866,0.438,-8.943,0.0719,0.177,0.0,0.0743,0.695,129.039,yellow hearts,ant saunders,0
0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,watermelon sugar,harry styles,0
0.785,0.431,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.085,falling,trevor daniel,0
0.886,0.672,-4.394,0.188,0.0363,8.78e-06,0.101,0.526,91.976,vete,bad bunny,0
0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,blinding lights,the weeknd,0
0.375,0.428,-7.387,0.029,0.109,0.0,0.105,0.361,78.516,more hearts than mine,ingrid andress,0
0.677,0.506,-6.652,0.0964,0.345,0.0,0.118,0.497,145.843,yummy,justin bieber,1
0.886,0.336,-12.779,0.239,0.557,0.0,0.0933,0.536,100.044,20/20,lil tjay,0
0.591,0.585,-6.35,0.0277,0.143,0.0,0.109,0.324,110.94,you should be sad,halsey,0
0.361,0.357,-8.423,0.0312,0.704,0.0,0.219,0.153,122.962,conversations in the dark,john legend,0
0.719,0.757,-5.167,0.0849,0.137,0.0,0.129,0.489,147.024,black swan,bts,0
0.647,0.844,-3.756,0.0457,0.0137,0.000658,0.102,0.746,146.967,physical,dua lipa,0
0.651,0.567,-5.941,0.0317,0.0934,0.00991,0.124,0.138,108.953,after hours,the weeknd,0
0.648,0.681,-8.389,0.0379,0.263,0.00761,0.0971,0.766,157.944,come around me,justin bieber,0
0.53,0.438,-7.564,0.0372,0.811,0.0,0.212,0.694,117.148,all around me,justin bieber,0
0.583,0.817,-5.146,0.099,0.118,0.0,0.338,0.437,105.935,on,bts,1
0.674,0.641,-5.139,0.0339,0.149,0.0,0.0925,0.664,99.91,my time,bts,0
0.779,0.762,-5.188,0.0631,0.0224,0.0,0.121,0.859,110.043,filter,bts,0
0.68,0.825,-4.296,0.0702,0.00173,0.000122,0.27,0.784,117.987,stupid love,lady gaga,1
0.585,0.641,-4.269,0.133,0.0286,0.0,0.316,0.266,88.284,emotionally scarred,lil baby,0
0.86,0.758,-5.16,0.0695,0.021,6.54e-05,0.344,0.453,97.014,yo perreo sola,bad bunny,0
0.878,0.525,-6.832,0.0578,0.183,0.0,0.0714,0.694,112.022,sunday best,surfaces,0
0.782,0.5,-6.473,0.0611,0.342,1.88e-05,0.133,0.28,102.008,roses,saint jhn,0
0.73,0.729,-3.434,0.0884,0.167,1.39e-06,0.349,0.467,113.011,break my heart,dua lipa,0
0.619,0.855,-4.356,0.0346,0.0155,0.0,0.162,0.656,107.004,after a few,travis denning,0
0.525,0.94,-3.546,0.065,0.0283,0.0,0.236,0.636,140.093,i love my country,florida georgia line,0
0.707,0.955,-4.593,0.222,0.127,0.0,0.203,0.575,125.993,boss bitch,doja cat,0
0.836,0.649,-6.442,0.332,0.0716,0.0,0.0943,0.294,95.084,all in,lil baby,0
0.611,0.688,-5.688,0.341,0.0264,0.0,0.251,0.393,178.462,gooba,6ix9ine,1
0.537,0.686,-5.022,0.0293,0.0287,0.00704,0.0988,0.611,78.051,one night standards,ashley mcbryde,0
0.813,0.787,-4.254,0.0777,0.0452,0.000107,0.0506,0.326,130.018,how you like that,blackpink,0
0.929,0.667,-6.789,0.353,0.0185,0.0,0.1,0.274,126.998,said sum,moneybagg yo,0
0.672,0.733,-5.377,0.0566,0.00289,0.0,0.199,0.354,105.043,yaya,6ix9ine,0
0.612,0.58,-8.572,0.0419,0.525,0.000414,0.26,0.534,130.045,cardigan,taylor swift,1
0.532,0.623,-9.208,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,august,taylor swift,0
0.444,0.309,-10.956,0.062,0.795,0.132,0.352,0.0875,104.745,my future,billie eilish,1
0.721,0.277,-7.128,0.0365,0.634,0.0,0.112,0.309,131.935,i should probably go to bed,dan + shay,0
0.637,0.69,-4.057,0.0405,0.00786,0.0,0.124,0.457,129.857,kings & queens,ava max,0
0.429,0.831,-5.108,0.0473,0.0781,0.0,0.312,0.348,167.984,some girls,jameson rodgers,0
0.357,0.425,-7.301,0.0333,0.584,0.0,0.322,0.27,102.078,heather,conan gray,0
0.746,0.765,-4.41,0.0993,0.0112,0.0,0.0936,0.737,114.044,dynamite,bts,1
0.653,0.667,-6.764,0.0423,0.154,0.0,0.107,0.556,104.181,diamonds,sam smith,0
0.52,0.856,-4.228,0.0806,0.000193,0.0,0.157,0.47,160.083,bloody valentine,machine gun kelly,0
0.802,0.59,-7.189,0.0493,0.0874,0.0,0.275,0.687,138.084,good time,niko moon,0
0.399,0.491,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,put your records on,ritt momney,0
0.658,0.732,-4.762,0.0654,0.00513,0.0,0.13,0.409,127.995,lovesick girls,blackpink,0
0.695,0.884,-2.278,0.0753,0.0561,0.0,0.213,0.914,103.014,levitating,dua lipa,0
0.744,0.619,-9.805,0.039,0.598,0.00372,0.231,0.641,112.997,sofia,clairo,0
0.716,0.665,-5.486,0.0382,0.304,0.0,0.123,0.598,109.021,happy does,kenny chesney,0
0.737,0.802,-4.771,0.0878,0.468,0.0,0.0931,0.682,144.015,positions,ariana grande,1
0.487,0.65,-5.195,0.0253,0.191,0.0,0.0933,0.456,151.964,forever after all,luke combs,1
0.792,0.793,-6.185,0.0841,0.0872,0.0,0.22,0.775,123.031,tyler herro,jack harlow,0
0.789,0.711,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,take you dancing,jason derulo,0
0.889,0.34,-7.773,0.0697,0.218,0.13,0.055,0.716,94.009,therefore i am,billie eilish,0
0.566,0.716,-5.733,0.0424,0.00691,0.0,0.37,0.45,81.068,life goes on,bts,1
0.547,0.605,-6.755,0.0415,0.42,0.0,0.125,0.364,121.953,blue & grey,bts,0
0.582,0.693,-5.048,0.0465,0.114,0.0,0.13,0.341,125.904,stay,bts,0
0.764,0.526,-7.355,0.212,0.0484,0.0,0.0718,0.588,114.91,fly to my room,bts,0
0.787,0.669,-4.333,0.0428,0.00782,0.0,0.123,0.57,104.994,telepathy,bts,0
0.731,0.845,-5.352,0.132,0.0132,0.0,0.0782,0.484,101.085,dis-ease,bts,0
0.863,0.666,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,bichota,karol g,0
0.811,0.637,-4.835,0.0591,0.234,0.000572,0.118,0.471,92.025,te mudaste,bad bunny,0
0.464,0.642,-3.656,0.032,0.0189,0.0,0.0957,0.828,151.592,rockin' around the christmas tree,justin bieber,0
0.509,0.881,-5.302,0.0497,0.00489,0.0,0.359,0.509,141.881,favorite time of year,carrie underwood,0
0.662,0.413,-7.357,0.0299,0.213,0.0,0.134,0.467,93.005,without you,the kid laroi,0
0.694,0.769,-4.665,0.0325,0.163,0.0,0.0976,0.663,93.033,take me home for christmas,dan + shay,0
0.392,0.579,-9.195,0.164,0.835,0.00179,0.145,0.549,80.961,willow,taylor swift,1
0.635,0.393,-10.889,0.0394,0.652,0.0,0.0845,0.97,107.172,deck the halls,nat king cole,0
0.551,0.424,-10.73,0.0353,0.637,0.0,0.165,0.925,131.746,little saint nick,the beach boys,0
0.458,0.351,-6.049,0.0244,0.696,0.0,0.143,0.102,79.993,the first noel,gabby barrett,0
0.519,0.552,-5.023,0.0259,0.18,0.0,0.149,0.331,89.957,the good ones,gabby barrett,0
0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,heat waves,glass animals,0
0.561,0.431,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,143.875,drivers license,olivia rodrigo,1
0.505,0.657,-5.24,0.0318,0.373,0.00107,0.126,0.252,196.0,wasted on you,morgan wallen,1
0.749,0.463,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,streets,doja cat,0
0.574,0.798,-5.356,0.0485,0.0152,0.0,0.111,0.58,105.034,somebody like that,tenille arts,0
0.741,0.499,-8.035,0.0356,0.23,0.0,0.125,0.692,103.96,glad you exist,dan + shay,0
0.778,0.695,-6.865,0.0913,0.175,0.0,0.15,0.472,149.996,astronaut in the ocean,masked wolf,0
0.449,0.465,-8.964,0.0791,0.524,1.02e-06,0.303,0.543,89.087,heartbreak anniversary,giveon,0
0.57,0.689,-6.242,0.147,0.358,0.0,0.0819,0.568,100.087,chicken tendies,clinton kane,0
0.581,0.441,-6.829,0.0268,0.77,2.75e-05,0.111,0.337,82.125,made for you,jake owen,0
0.658,0.634,-5.797,0.0413,0.0106,0.0,0.132,0.29,139.98,hold on,justin bieber,0
0.542,0.732,-5.956,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,follow you,imagine dragons,0
0.601,0.741,-5.569,0.0478,0.185,2.91e-05,0.415,0.441,153.96,ghost,justin bieber,0
0.593,0.503,-6.725,0.22,0.293,0.0,0.405,0.71,178.781,montero (call me by your name),lil nas x,1
0.442,0.612,-7.222,0.112,0.584,5.7e-06,0.37,0.178,180.917,deja vu,olivia rodrigo,1
0.392,0.642,-5.813,0.0431,0.269,0.0,0.11,0.129,75.279,dancing with the devil,demi lovato,0
0.499,0.709,-6.404,0.134,0.296,0.0,0.331,0.314,164.032,film out,bts,0
0.45,0.329,-12.603,0.0441,0.818,0.00109,0.135,0.266,71.884,arcade,duncan laurence,0
0.632,0.284,-14.025,0.0801,0.932,0.000476,0.233,0.208,129.642,your power,billie eilish,1
0.467,0.481,-6.947,0.0255,0.227,0.000189,0.11,0.248,147.886,country again,thomas rhett,0
0.634,0.786,-5.093,0.0411,0.129,0.0,0.182,0.653,82.003,single saturday night,cole swindell,0
0.507,0.828,-6.023,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,higher power,coldplay,0
0.563,0.664,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,good 4 u,olivia rodrigo,1
0.855,0.463,-7.454,0.0367,0.217,1.77e-05,0.347,0.866,102.931,build a bitch,bella poarch,0
0.759,0.459,-5.187,0.0948,0.00323,0.0,0.0788,0.695,109.997,butter,bts,1
0.38,0.339,-7.885,0.0338,0.691,0.0,0.12,0.0849,100.607,traitor,olivia rodrigo,1
0.395,0.443,-9.72,0.133,0.765,9.67e-06,0.0839,0.338,168.924,happier,olivia rodrigo,0
0.78,0.718,-3.605,0.0506,0.31,0.000163,0.0932,0.342,127.949,todo de ti,rauw alejandro,0
0.644,0.648,-4.601,0.118,0.276,0.0,0.135,0.44,179.951,yonaguni,bad bunny,1
0.671,0.336,-8.494,0.241,0.705,0.00751,0.0577,0.518,75.051,lost cause,billie eilish,0
0.664,0.609,-6.509,0.0707,0.304,0.0,0.0926,0.194,130.041,need to know,doja cat,0
0.902,0.669,-5.049,0.457,0.161,0.0,0.0728,0.628,139.949,ball if i want to,dababy,0
0.647,0.765,-6.459,0.06,0.111,0.0,0.315,0.855,79.994,fancy like,walker hayes,0
0.807,0.893,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,bad habits,ed sheeran,1
0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,woman,doja cat,0
0.731,0.626,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,a-o-k,tai verdes,0
0.702,0.741,-5.33,0.0427,0.00544,0.0,0.337,0.646,124.925,permission to dance,bts,1
0.765,0.373,-9.921,0.0713,0.341,0.525,0.112,0.554,85.016,nda,billie eilish,0
0.829,0.512,-5.865,0.187,0.492,0.0,0.12,0.638,80.511,2055,sleepy hallow,0
0.762,0.766,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,pepas,farruko,0
0.314,0.238,-8.802,0.0389,0.741,0.00193,0.128,0.303,72.535,happier than ever,billie eilish,0
0.895,0.389,-11.036,0.11,0.222,0.0346,0.105,0.549,110.023,billie bossa nova,billie eilish,0
0.757,0.598,-7.777,0.058,0.0904,0.551,0.15,0.18,124.951,oxytocin,billie eilish,0
0.849,0.48,-5.835,0.226,0.612,0.269,0.295,0.677,142.021,i didn't change my number,billie eilish,0
0.568,0.562,-6.12,0.0258,0.23,3.41e-06,0.119,0.178,125.981,knowing you,kenny chesney,0
0.498,0.851,-5.496,0.326,0.132,4.21e-06,0.529,0.518,78.025,rare,nas,0
0.59,0.633,-5.452,0.0328,0.619,0.0,0.157,0.751,179.856,steal my love,dan + shay,0
0.471,0.396,-6.654,0.0336,0.77,0.0,0.0729,0.263,149.609,visiting hours,ed sheeran,0
0.422,0.34,-6.577,0.0351,0.877,1.77e-05,0.149,0.223,77.213,i guess i'm in love,clinton kane,0
0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,shivers,ed sheeran,0
0.804,0.652,-6.282,0.0898,0.0267,0.000782,0.118,0.854,150.076,lalisa,lisa,0
0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,thats what i want,lil nas x,1
0.808,0.903,-2.179,0.0729,0.0899,0.0,0.0816,0.922,120.044,the feels,twice,0
0.653,0.623,-4.56,0.0244,0.505,3.61e-06,0.279,0.718,100.021,whiskey and rain,michael ray,0
0.604,0.366,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981,easy on me,adele,0
0.7,0.49,-5.187,0.076,0.186,0.0,0.117,0.569,79.982,life goes on,oliver tree,0
0.501,0.815,-4.865,0.0436,0.0513,0.0,0.106,0.46,160.087,'til you can't,cody johnson,0
0.826,0.553,-10.121,0.234,0.163,4.12e-05,0.135,0.4,140.037,money,lisa,0
0.475,0.805,-4.456,0.0377,0.000453,0.0,0.143,0.488,145.976,to be loved by you,parker mccollum,0
0.52,0.849,-3.794,0.186,0.00253,0.0,0.119,0.774,175.908,overpass graffiti,ed sheeran,0
0.855,0.492,-7.578,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,mafia,travis scott,0
0.464,0.755,-5.707,0.0354,0.00838,0.0,0.0989,0.449,155.973,slow down summer,thomas rhett,0
0.825,0.414,-6.634,0.144,0.00265,0.0,0.357,0.106,72.993,super gremlin,kodak black,0
0.534,0.725,-3.906,0.046,0.091,0.0,0.0264,0.55,88.098,oh my god,adele,1
0.437,0.565,-5.596,0.0466,0.697,0.0,0.119,0.306,115.389,i drink wine,adele,0
0.339,0.492,-10.661,0.0559,0.829,0.00377,0.147,0.102,151.865,my little love,adele,0
0.703,0.68,-6.118,0.0431,0.0171,0.0,0.178,0.536,97.985,can i get it,adele,0
0.356,0.176,-8.291,0.0391,0.843,0.0,0.231,0.289,170.425,to be loved,adele,0
0.756,0.713,-6.917,0.102,0.523,3.35e-06,0.248,0.59,125.064,cry your heart out,adele,0
0.366,0.364,-7.814,0.0433,0.858,1.15e-05,0.165,0.459,165.902,hold on,adele,0
0.695,0.54,-5.692,0.0493,0.299,0.0,0.367,0.415,121.932,abcdefu,gayle,0
0.594,0.37,-10.561,0.173,0.749,3.2e-05,0.132,0.329,145.601,woman like me,adele,0
0.269,0.591,-5.79,0.0416,0.453,0.000695,0.0702,0.228,183.793,love is a game,adele,0
0.56,0.473,-7.23,0.0533,0.618,0.0,0.31,0.441,109.414,fingers crossed,lauren spencer smith,0
0.494,0.796,-3.965,0.0324,0.0197,0.000178,0.309,0.447,76.069,come back as a country boy,blake shelton,0
0.575,0.648,-4.891,0.0358,0.583,0.0,0.115,0.466,75.977,i love you so,the walters,0
0.629,0.763,-4.279,0.0453,0.244,0.0,0.312,0.809,93.023,out of time,the weeknd,0
0.69,0.626,-5.693,0.306,0.105,0.000335,0.0881,0.912,184.009,light switch,charlie puth,0
0.601,0.787,-6.178,0.031,0.0492,0.0,0.142,0.525,134.981,high,the chainsmokers,0
0.853,0.467,-6.843,0.195,0.00596,0.00171,0.203,0.329,87.023,vice city,xxxtentacion,0
0.742,0.527,-6.892,0.0769,0.327,0.0,0.25,0.638,84.974,numb little bug,em beihold,0
0.671,0.673,-6.941,0.0444,0.148,5.29e-05,0.304,0.494,121.963,infinity,jaymes young,0
0.417,0.682,-5.071,0.0295,0.0267,0.000669,0.109,0.351,105.542,black summer,red hot chili peppers,0
0.647,0.581,-7.678,0.0884,0.0029,7.76e-06,0.119,0.113,150.149,nail tech,jack harlow,0
0.793,0.308,-10.414,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,banking on me,gunna,0
0.782,0.669,-4.58,0.213,0.0733,0.0,0.111,0.598,143.992,usain boo,kodak black,0
0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,something in the way,nirvana,0
0.773,0.742,-3.678,0.046,0.0206,0.0,0.0754,0.571,114.071,bones,imagine dragons,0
0.65,0.555,-5.971,0.0719,0.502,0.0,0.104,0.352,103.081,over,lucky daye,0
0.813,0.733,-5.417,0.0847,0.15,0.00186,0.0909,0.397,91.988,envolver,anitta,0
0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,as it was,harry styles,1
0.684,0.545,-6.885,0.121,0.159,0.0,0.102,0.407,143.049,in my head,lil tjay,0
0.605,0.713,-5.865,0.0381,0.0203,0.0,0.548,0.603,147.166,when you're gone,shawn mendes,0
0.559,0.66,-4.143,0.0512,0.222,0.0,0.193,0.574,163.957,take my name,parmalee,0
0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,first class,jack harlow,1
0.643,0.605,-5.968,0.297,0.0336,0.0,0.112,0.145,84.216,in a minute,lil baby,0
0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,about damn time,lizzo,0
0.684,0.449,-9.738,0.611,0.869,0.0,0.0881,0.341,66.165,flowers,lauren spencer smith,0
0.524,0.643,-6.055,0.0297,0.451,0.0,0.221,0.397,135.962,fall in love,bailey zimmerman,0
0.376,0.657,-4.658,0.0768,0.0858,0.0,0.0884,0.203,80.565,thousand miles,the kid laroi,0
0.87,0.516,-8.006,0.0541,0.656,0.00823,0.11,0.53,111.005,provenza,karol g,0
0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.0954,0.148,175.212,something in the orange,zach bryan,0
0.362,0.54,-6.031,0.0528,0.338,0.0,0.139,0.3,78.007,in the stars,benson boone,0
0.791,0.439,-5.62,0.0645,0.302,1.85e-05,0.126,0.559,85.004,love me more,sam smith,0
0.804,0.674,-5.453,0.0333,0.294,1.18e-06,0.115,0.292,99.968,moscow mule,bad bunny,1
0.787,0.546,-7.094,0.0532,0.305,4.55e-05,0.122,0.222,93.05,un ratito,bad bunny,0
0.833,0.652,-6.942,0.0762,0.00161,0.0985,0.106,0.405,158.022,dua lipa,jack harlow,0
0.872,0.588,-6.276,0.0492,0.275,0.0,0.17,0.93,142.004,yo no soy celoso,bad bunny,0
0.876,0.498,-7.511,0.0478,0.0706,0.0,0.143,0.428,122.016,neverita,bad bunny,0
0.801,0.475,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,efecto,bad bunny,0
0.861,0.645,-6.96,0.0743,0.423,0.000592,0.349,0.668,121.391,aguacero,bad bunny,0
0.817,0.67,-6.534,0.0506,0.123,1.92e-06,0.128,0.495,130.058,dos mil 16,bad bunny,0
0.839,0.69,-4.464,0.0615,0.207,8.33e-06,0.176,0.744,151.991,un coco,bad bunny,0
0.714,0.645,-5.493,0.0514,0.229,0.00083,0.0942,0.434,85.046,me fui de vacaciones,bad bunny,0
0.849,0.584,-8.195,0.115,0.0929,6.18e-06,0.492,0.724,115.018,agosto,bad bunny,0
0.832,0.522,-7.244,0.05,0.012,0.079,0.377,0.253,150.044,i'd do anything to make you smile,jack harlow,0
0.79,0.67,-5.527,0.105,0.377,2.32e-06,0.119,0.408,139.956,n95,kendrick lamar,1
0.731,0.85,-4.913,0.0336,0.252,0.0,0.605,0.644,119.706,you proof,morgan wallen,1
0.607,0.912,-3.449,0.0611,0.124,0.0,0.332,0.722,134.944,she had me at heads carolina,cole swindell,0
0.607,0.912,-3.449,0.0611,0.124,0.0,0.332,0.722,134.944,she had me at heads carolina,cole swindell,0
0.528,0.718,-6.954,0.0337,0.1,0.0,0.304,0.51,155.759,7500 obo,tim mcgraw,0
0.539,0.508,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,until i found you,stephen sanchez,0
0.44,0.317,-9.258,0.0531,0.891,4.78e-06,0.141,0.268,169.914,glimpse of us,joji,1
0.559,0.885,-4.515,0.189,0.0432,0.0,0.333,0.683,172.029,yet to come,bts,0
0.582,0.568,-7.3,0.0275,0.577,0.0,0.105,0.394,121.991,rock and a hard place,bailey zimmerman,0
0.582,0.568,-7.3,0.0275,0.577,0.0,0.105,0.394,121.991,rock and a hard place,bailey zimmerman,0
0.576,0.627,-4.649,0.0449,0.0385,0.0,0.181,0.311,164.998,so good,halsey,0
0.724,0.818,-3.747,0.168,0.0201,0.0,0.0358,0.696,77.004,run bts,bts,0
0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,i ain't worried,onerepublic,0
0.602,0.796,-5.609,0.0465,0.146,0.0,0.125,0.53,106.005,5 foot 9,tyler hubbard,0
0.608,0.745,-4.13,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,the kind of love we make,luke combs,0
0.543,0.836,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,master of puppets,metallica,0
0.538,0.868,-7.357,0.0377,0.000599,0.482,0.199,0.556,105.164,master of puppets,metallica,0
0.52,0.751,-5.064,0.0551,0.171,7.4e-06,0.0624,0.519,156.044,country on,luke bryan,0
0.783,0.722,-4.864,0.0357,0.00537,0.00209,0.105,0.306,97.031,more,j-hope,0
0.468,0.779,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,unstoppable,sia,0
0.723,0.772,-6.784,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,betty (get money),yung gravy,0
0.795,0.565,-4.457,0.0948,0.131,0.0,0.0802,0.55,87.925,last last,burna boy,0
0.721,0.769,-4.111,0.105,0.0922,0.0,0.0817,0.915,155.932,2 be loved (am i ready),lizzo,0
0.492,0.708,-4.639,0.0334,0.0975,0.0,0.12,0.697,161.989,truth about you,mitchell tenpenny,0
0.472,0.701,-4.563,0.0369,0.0387,0.0,0.107,0.515,79.805,pick me up,gabby barrett,0
0.412,0.236,-15.159,0.0379,0.83,0.00653,0.147,0.119,140.214,tv,billie eilish,0
0.586,0.556,-7.639,0.0592,0.00655,0.0,0.0836,0.517,167.018,victoria's secret,jax,0
0.95,0.891,-2.653,0.241,0.0645,1.77e-05,0.309,0.912,133.01,super freaky girl,nicki minaj,1
0.794,0.719,-7.227,0.0761,0.0119,0.0,0.276,0.69,90.016,pink venom,blackpink,0
0.431,0.837,-5.067,0.0432,0.259,0.0,0.0879,0.648,170.041,where it ends,bailey zimmerman,0
0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,la bachata,manuel turizo,0
0.498,0.625,-7.452,0.342,0.054,0.0,0.175,0.478,84.821,beat the odds,lil tjay,0
0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,golden hour,jvke,0
0.9,0.509,-6.647,0.257,0.115,1.67e-06,0.0937,0.765,100.007,billie eilish.,armani white,0
0.733,0.69,-5.529,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,under the influence,chris brown,0
0.466,0.9,-4.469,0.0447,0.000235,0.00104,0.103,0.561,130.02,mary on a cross,ghost,0
0.813,0.657,-6.447,0.0372,0.00269,0.0,0.183,0.651,110.053,shut down,blackpink,0
0.637,0.715,-4.971,0.0455,0.148,0.0,0.0892,0.308,141.872,star walkin' (league of legends worlds anthem),lil nas x,0
0.68,0.697,-7.01,0.0484,0.121,0.0,0.661,0.684,116.033,world's smallest violin,ajr,0
0.544,0.573,-5.694,0.0356,0.0958,0.0,0.104,0.233,122.977,oklahoma smokeshow,zach bryan,0
0.38,0.488,-6.637,0.029,0.126,7.23e-06,0.115,0.268,156.031,tennessee orange,megan moroney,0
0.817,0.512,-6.943,0.0984,0.037,0.0,0.216,0.17,130.04,walk,kodak black,0
0.606,0.905,-3.117,0.0518,0.0044,0.0,0.151,0.706,143.952,edging,blink-182,0
0.584,0.638,-6.437,0.0302,0.0134,3.06e-06,0.101,0.456,99.97,bloody mary,lady gaga,0
0.588,0.931,-3.925,0.0318,0.00411,0.0,0.345,0.625,105.027,handle on you,parker mccollum,0
0.4,0.647,-7.279,0.0337,0.176,5.79e-05,0.11,0.274,84.08,human,cody johnson,0
0.557,0.597,-8.296,0.048,0.646,0.0,0.0974,0.414,78.526,next thing you know,jordan davis,0
0.544,0.572,-6.205,0.0319,0.118,0.0,0.234,0.52,169.885,you,dan + shay,0
0.735,0.848,-5.285,0.0308,0.00312,1.15e-05,0.313,0.864,117.317,murder on the dancefloor,sophie ellis-bextor,0
